gene,grp,rank_pctile,pu_score,rank_pctile_cv,pu_score_cv
AGO1,non-target,0.8492462311557789,0.6561924747445367,0.8625781971079889,0.6715289287269115
DGKZ,non-target,0.849194954363655,0.6560913537888183,0.8485283560660445,0.6529609038585271
KCNK12,non-target,0.8491436775715311,0.6560721168151269,0.8560660445082555,0.6629909756219933
HEXIM1,non-target,0.8490924007794073,0.6560586215928197,0.8546815711209107,0.6618630258987347
PSENEN,in-trial,0.8490411239872834,0.6560457488894462,0.8377089529279048,0.6392119598388672
ANKRD18B,non-target,0.8489898471951595,0.6560408710525726,0.8515024100092298,0.6571719338246925
KIF23,non-target,0.8489385704030356,0.6557872421813734,0.8600656342939186,0.6678607329575701
ZNG1F,non-target,0.8488872936109118,0.6557870352268219,0.8579120090247154,0.6648690639436245
GRM7,non-target,0.8488360168187878,0.6556595595983359,0.8482206953133012,0.6524800886054936
RUMY4,non-target,0.8487847400266639,0.655642935862908,0.8440159983591426,0.6465066196954796
ERVV-2,non-target,0.84873346323454,0.6554734721779824,0.8444774894882576,0.6472127903997899
DLG2,non-target,0.8486821864424161,0.655449390411377,0.858065839401087,0.6651623480442244
SGSM1,non-target,0.8486309096502923,0.6553806092362015,0.8498102758691416,0.654922693211415
MRAS,non-target,0.8485796328581684,0.6553392486304653,0.8493487847400266,0.6541763878413264
ARL3,non-target,0.8485283560660445,0.6552829182692591,0.8517075171777254,0.657255982051646
TRIM23,non-target,0.8484770792739206,0.6552605593815828,0.8548354014972823,0.6619128711029962
PAM,non-target,0.8484258024817968,0.6552439557046307,0.8464772843810892,0.6501492264927651
RAC1,non-target,0.8483745256896729,0.6551219960956862,0.8570403035586094,0.664175915211439
PPIB,non-target,0.848323248897549,0.6551149049491594,0.8562198748846273,0.663033868275096
RELA,non-target,0.848271972105425,0.6549527846803569,0.8466823915495847,0.6506172466533954
HK1,non-target,0.8482206953133012,0.6548032713959916,0.8570915803507333,0.6641790919231646
ASXL2,non-target,0.8481694185211773,0.6546791584202738,0.8598092503332991,0.6676282629822239
PPFIBP1,non-target,0.8481181417290534,0.654625685678588,0.8532970977335658,0.6596131052353873
FARSB,non-target,0.8480668649369295,0.6545872026529067,0.8440672751512666,0.6465589813964883
SLC38A1,non-target,0.8480155881448057,0.6545815372041294,0.8485796328581684,0.6531538173783249
USP5,non-target,0.8479643113526818,0.6545340762454637,0.8426828017639216,0.6451460933865015
ACTL8,non-target,0.8479130345605579,0.6544423280331084,0.8468874987180802,0.6508850113912061
STOM,non-target,0.847861757768434,0.6544096760260754,0.8427340785560455,0.6451494550795724
ADAM10,non-target,0.8478104809763102,0.6543585514356642,0.8449389806173726,0.6480655692141466
PDE5A,approved,0.8477592041841863,0.6542275518178939,0.7659214439544663,0.5458952555060387
ADPRHL1,non-target,0.8477079273920624,0.6542022234261639,0.8442211055276382,0.6467349900139702
ARAP1,non-target,0.8476566505999384,0.6541530402358046,0.8538611424469286,0.6605973263379886
BANF1,non-target,0.8476053738078145,0.6541298419686418,0.8401189621577274,0.6422481323606404
CCZ1,non-target,0.8475540970156907,0.6540477347679627,0.8574505178956005,0.6645937032271654
EPB41,non-target,0.8475028202235668,0.6540413968074016,0.8417598195056917,0.6438624036617768
KPNA1,non-target,0.8474515434314429,0.6540206812091709,0.8408368372474618,0.6430199646796936
PTCHD1,non-target,0.847400266639319,0.6539824073131267,0.8520664547225926,0.6577598961194356
FRMPD2,non-target,0.8473489898471952,0.6538422165183246,0.8521690083068403,0.657894812773932
PHEX,non-target,0.8472977130550713,0.6538354636160368,0.8504768741667521,0.6560680541931054
COL12A1,non-target,0.8472464362629474,0.6538112202876716,0.8565275356373705,0.6634526633671698
CDK16,in-trial,0.8471951594708235,0.6537823109328746,0.8490411239872834,0.6539516946077347
ITPKA,non-target,0.8471438826786997,0.6537395521024962,0.8524253922674597,0.658284320214286
GRM3,non-target,0.8470926058865758,0.6536083484486658,0.8542200799917957,0.6611013584330603
SLC7A10,non-target,0.8470413290944518,0.6535846491142646,0.8490924007794073,0.6539692705383107
CDC40,non-target,0.8469900523023279,0.653536670941573,0.8551430622500257,0.6622070309137686
HELZ2,non-target,0.8469387755102041,0.6534933124226753,0.858988821659317,0.6666273901107335
GALNTL6,non-target,0.8468874987180802,0.6533750508945,0.8511434724643626,0.6567121146303234
ANXA8L1,non-target,0.8468362219259563,0.6533637717366219,0.8428366321402933,0.645325458718806
DDR1,non-target,0.8467849451338324,0.6530871928641291,0.851912624346221,0.6574981433725117
SOX10,non-target,0.8467336683417085,0.6530660670723407,0.8543739103681673,0.6613823307347177
ZFP14,non-target,0.8466823915495847,0.6530475421827666,0.846528561173213,0.6503737202453129
HLA-DRB1,in-trial,0.8466311147574608,0.6529711949825286,0.8520151779304687,0.6575883768051863
KLF6,non-target,0.8465798379653369,0.6529047307629271,0.8534509281099374,0.6598529195573729
LIG4,non-target,0.846528561173213,0.6528071279477592,0.8506307045431237,0.6562048303508999
IRF6,non-target,0.8464772843810892,0.6527696868987999,0.8547328479130346,0.661888618565085
FAM13A,non-target,0.8464260075889652,0.6526867607326219,0.8445800430725053,0.6474590109905811
COL1A1,non-target,0.8463747307968413,0.6526843862874168,0.8459645164598503,0.6493807030964625
KRT18,non-target,0.8463234540047174,0.652612450196571,0.8533996513178136,0.6597946135203043
UBAP1,non-target,0.8462721772125936,0.6525512414062442,0.8453491949543637,0.6484816132178858
CBX7,non-target,0.8462209004204697,0.6524733888921399,0.850066659829761,0.6553136379585652
ZBTB43,non-target,0.8461696236283458,0.6524449282668415,0.8472464362629474,0.6513095902037744
DPP9,non-target,0.8461183468362219,0.652437606730412,0.8536047584863091,0.6602340357512543
RAB6C,non-target,0.8460670700440981,0.6524146688835961,0.8457594092913547,0.6489105224004252
ZMAT2,non-target,0.8460157932519742,0.6522675633430481,0.8560147677161317,0.6629266457374279
IFI30,non-target,0.8459645164598503,0.6522259892999823,0.8510921956722387,0.6566160004151048
TBCEL,non-target,0.8459132396677264,0.652225169904378,0.852322838683212,0.658075584592868
RFFL,non-target,0.8458619628756026,0.6522243544459343,0.8524766690595836,0.6583141522444025
THBS4,non-target,0.8458106860834786,0.6521206998885586,0.84873346323454,0.6534276557089103
UBASH3B,non-target,0.8457594092913547,0.65209576053236,0.8526304994359553,0.6585448937499943
CHAF1A,non-target,0.8457081324992308,0.6520101803602004,0.8517587939698492,0.6572773672148662
DSE,non-target,0.8456568557071069,0.6518478662979723,0.8499641062455133,0.6552351449302694
SHANK2,non-target,0.8456055789149831,0.6516532003123143,0.8421187570505589,0.6442098179399365
KCTD17,non-target,0.8455543021228592,0.651529717598206,0.8414521587529484,0.6435784692210811
CDKAL1,non-target,0.8455030253307353,0.6515097535994588,0.8391447031073737,0.6408638533904468
GCK,in-trial,0.8454517485386114,0.651506953239441,0.8506819813352476,0.6562404765188694
IRAG2,non-target,0.8454004717464876,0.651382756324447,0.8600143575017947,0.6678527664054523
SUMO2,non-target,0.8453491949543637,0.6513514275734241,0.8339144703107374,0.6337897501429733
OLFM3,non-target,0.8452979181622398,0.651330934273891,0.8504255973746282,0.6560672480937763
KLHL13,non-target,0.8452466413701158,0.6513003661082342,0.8494513383242744,0.654445327489804
PRAMEF15,non-target,0.845195364577992,0.6511670647546498,0.8448877038252487,0.6480345966237965
TPO,in-trial,0.8451440877858681,0.6511183449625969,0.8303250948620654,0.6290130122601986
DDX11,non-target,0.8450928109937442,0.6508695151388031,0.8399651317813558,0.6421481403937707
ANO4,non-target,0.8450415342016203,0.6507505334202369,0.850117936621885,0.6553354869236299
MGAT4A,non-target,0.8449902574094965,0.6507006854583055,0.850989642087991,0.6565437139608921
ACVR2B,in-trial,0.8449389806173726,0.6505715467035771,0.8549379550815301,0.6619729475677014
RAB6D,non-target,0.8448877038252487,0.6505439393222332,0.8492975079479028,0.6541560538709164
FKBP9,non-target,0.8448364270331248,0.650453033661231,0.8419136498820634,0.6439955446658991
CPSF2,non-target,0.8447851502410009,0.6504354264700052,0.8279663624243667,0.6249396176952304
CHRM5,non-target,0.8447338734488771,0.6502965672148598,0.839401087067993,0.6412983496381779
GNG2,non-target,0.8446825966567532,0.6502167684387188,0.8480155881448057,0.6522704785396606
BRSK2,non-target,0.8446313198646292,0.6501111027198968,0.8513998564249821,0.6570021868974735
NLRC5,non-target,0.8445800430725053,0.6500320606389824,0.8522202850989642,0.6580460053621506
ZC3H7B,non-target,0.8445287662803815,0.6499872192589924,0.8481181417290534,0.6524239469056179
GLRA2,non-target,0.8444774894882576,0.6498703492171873,0.8474515434314429,0.6516469547288672
SOCS3,non-target,0.8444262126961337,0.6498608543854398,0.8551943390421495,0.6622603708505631
CSNK1E,approved,0.8443749359040098,0.6498471786081791,0.7951492154650805,0.5813554503023625
PGP,non-target,0.844323659111886,0.6497667880371364,0.8469387755102041,0.6509901163252917
SCARB1,non-target,0.8442723823197621,0.6497515242318718,0.8491436775715311,0.6540151399644938
C2orf69,non-target,0.8442211055276382,0.6497111177628803,0.840272792534099,0.6425148142235619
OSBPL9,non-target,0.8441698287355143,0.6496571411739043,0.8410932212080813,0.6432266836789384
EIF3J,non-target,0.8441185519433905,0.6496038730304265,0.8412470515844529,0.6434721583558111
FBXL19,non-target,0.8440672751512666,0.6494905428256396,0.8460157932519742,0.6495668718448051
TLR6,non-target,0.8440159983591426,0.6493332959711552,0.8545790175366629,0.6617467751950026
GAB3,non-target,0.8439647215670187,0.6493324292253475,0.8515536868013537,0.6571727436720108
BOC,non-target,0.8439134447748948,0.6490951539302359,0.8460670700440981,0.6496205657112356
MXI1,non-target,0.843862167982771,0.6490838694937375,0.8386832119782587,0.6400139569171837
BABAM2,non-target,0.8438108911906471,0.6490282621329206,0.8461183468362219,0.6497421008983845
RRP1B,non-target,0.8437596143985232,0.648911229463724,0.847861757768434,0.6521785145539505
GPR12,non-target,0.8437083376063993,0.648881857119613,0.8477079273920624,0.6520250452756882
GMPPB,non-target,0.8436570608142755,0.6488397135044718,0.8496051687006461,0.6544912535678311
TDRD5,non-target,0.8436057840221516,0.6487093627760091,0.8441185519433905,0.6465819569874783
THBD,non-target,0.8435545072300277,0.6486955825528951,0.8214542098246334,0.615102534706776
FNBP1,non-target,0.8435032304379038,0.6486633837223053,0.8470926058865758,0.6510984102273599
TRIM39,non-target,0.84345195364578,0.6486364442568558,0.8498615526612655,0.6549699813278799
CGB2,non-target,0.843400676853656,0.6483431169619926,0.8379140600964003,0.6392884121328442
SCN8A,in-trial,0.8433494000615321,0.6482920433580875,0.85586093733976,0.6628334210515023
FCRL3,non-target,0.8432981232694082,0.6482721730537221,0.8312993539124193,0.6310027562793176
BUB1,non-target,0.8432468464772844,0.6481638441979886,0.8396061942364885,0.6416059509813785
SLC6A2,approved,0.8431955696851605,0.6481508894264698,0.8219157009537483,0.6160169158875942
HERC4,non-target,0.8431442928930366,0.6481495425873196,0.8470413290944518,0.6510115274513255
FEN1,non-target,0.8430930161009127,0.6480222329193231,0.857655625064096,0.6647112858023135
DYNC1I2,non-target,0.8430417393087889,0.6479738793397313,0.8390934263152497,0.6407093213814677
CALCRL,non-target,0.842990462516665,0.6479091890612427,0.8432468464772844,0.6456094702287596
RAP1GAP2,non-target,0.8429391857245411,0.6478946105558046,0.8529894369808225,0.6592908580796888
MSH6,non-target,0.8428879089324172,0.6478768979891752,0.8221720849143678,0.6161106727713224
CADPS,non-target,0.8428366321402933,0.647717852429085,0.8539124192390524,0.6606918246310375
GNL3L,non-target,0.8427853553481695,0.6476262115059098,0.8452979181622398,0.6483326400063701
SGMS2,non-target,0.8427340785560455,0.6475995158908343,0.8303763716541893,0.6291055352244544
ERLIN2,non-target,0.8426828017639216,0.6475832683523906,0.8321197825864014,0.6319064390106298
UBE3A,non-target,0.8426315249717977,0.6475556124838031,0.8433494000615321,0.6457905351062013
RNF168,non-target,0.8425802481796739,0.6475125092667403,0.8298636037329504,0.6279258123575112
IL31RA,approved,0.84252897138755,0.6474971482157708,0.7934058045328685,0.5789957530796528
GTF3C1,non-target,0.8424776945954261,0.6474116618434588,0.8369910778381704,0.6381150856232032
SCGB1C1,non-target,0.8424264178033022,0.6474068660532409,0.8359655419956927,0.636636799813515
TBCEL-TECTA,non-target,0.8423751410111784,0.6473750462945627,0.8467849451338324,0.6506510611415515
RPN2,non-target,0.8423238642190545,0.6473625583697091,0.8324787201312686,0.6322409336034417
GDI1,non-target,0.8422725874269306,0.6473051297544229,0.8556045533791407,0.6626784314013008
RTN4R,non-target,0.8422213106348067,0.6472802831576421,0.8383242744333914,0.6397394877213698
SMARCA1,non-target,0.8421700338426829,0.6471545113896837,0.8516562403856015,0.6572394354154868
HSP90AA1,in-trial,0.8421187570505589,0.6470455555617809,0.8424264178033022,0.6444921894669533
NRROS,non-target,0.842067480258435,0.6470297549409095,0.8439134447748948,0.6464283410948937
CBX4,non-target,0.8420162034663111,0.6469583042157002,0.8512460260486104,0.6568466703806605
PAXIP1,non-target,0.8419649266741872,0.6469573515284922,0.8461696236283458,0.6497756621776484
CLSTN1,non-target,0.8419136498820634,0.6466784492361969,0.8444262126961337,0.6471500766247209
EDA,non-target,0.8418623730899395,0.6466644973621756,0.8403240693262229,0.642675743530495
TRIM9,non-target,0.8418110962978156,0.6466217662649926,0.8499128294533894,0.6551881210370498
VANGL2,non-target,0.8417598195056917,0.6465678988071868,0.8528356066044508,0.6590783181214575
RPS23,in-trial,0.8417085427135679,0.6465370267629623,0.8510409188801149,0.6566032958030701
SPAG1,non-target,0.841657265921444,0.6464892418553987,0.8555532765870167,0.6625629918442831
AP3B1,non-target,0.84160598912932,0.6464838835721215,0.8398113014049841,0.6420002605976202
KCNE1,non-target,0.8415547123371961,0.6464249686843853,0.8449902574094965,0.6480671144076411
GAL3ST1,non-target,0.8415034355450723,0.6463562027388012,0.8455543021228592,0.6488073822473868
SNRPE,non-target,0.8414521587529484,0.6463437151126187,0.8521177315147165,0.6578767265635308
GRID1,non-target,0.8414008819608245,0.6461976868500982,0.8463234540047174,0.6499649759113174
KRTAP2-2,non-target,0.8413496051687006,0.6461201480900248,0.8372474617987898,0.6384205889267226
SAE1,non-target,0.8412983283765768,0.6460260470506504,0.8543226335760434,0.661368554225428
DAZAP1,non-target,0.8412470515844529,0.6459694799750743,0.8512973028407342,0.6569336420776857
HCN4,non-target,0.841195774792329,0.6459362052954161,0.8441698287355143,0.6466493202478458
EIF3L,non-target,0.8411444980002051,0.6458561110376108,0.8378627833042764,0.639274139852837
IFIT1,non-target,0.8410932212080813,0.6457927822290609,0.8422725874269306,0.6443188668372705
OSBPL6,non-target,0.8410419444159574,0.6456750369433201,0.8393498102758692,0.6411541362904539
TM9SF2,non-target,0.8409906676238335,0.6456673499291319,0.8404266229104708,0.6427167353530725
GPR155,non-target,0.8409393908317095,0.6456641064682588,0.852784329812327,0.6590366814039685
TAOK1,non-target,0.8408881140395856,0.6456525400280952,0.8507332581273715,0.6562792050718057
ARHGAP20,non-target,0.8408368372474618,0.6453712037460289,0.8422213106348067,0.6442976164158865
POP1,non-target,0.8407855604553379,0.6453013860400597,0.8452466413701158,0.6482346568874379
HEG1,non-target,0.840734283663214,0.6452746102350012,0.8421700338426829,0.6442648211408992
NCAPH,non-target,0.8406830068710901,0.6452607450707589,0.8399138549892319,0.6421343274758412
C6,non-target,0.8406317300789663,0.6451434907574339,0.826069121115783,0.6223615343044252
ENO2,non-target,0.8405804532868424,0.6449582829287178,0.8478104809763102,0.6520917911965822
ESRRG,non-target,0.8405291764947185,0.6448224317846876,0.848323248897549,0.6525141959813372
MTOR,in-trial,0.8404778997025946,0.6445014479011297,0.8396574710286124,0.6416612126231194
BMPR1A,non-target,0.8404266229104708,0.64448705636538,0.8503230437903805,0.6558055152445276
ANO1,non-target,0.8403753461183469,0.644433125021494,0.8409906676238335,0.6431660910748473
MBOAT2,non-target,0.8403240693262229,0.6443951114708063,0.8455030253307353,0.6486060508314123
ELFN2,non-target,0.840272792534099,0.6443550290213418,0.8454004717464876,0.648489949856049
NEB,non-target,0.8402215157419752,0.6443190370971833,0.8319659522100298,0.6317727182977763
F9,approved,0.8401702389498513,0.6441427509486676,0.8355040508665778,0.6359624546766282
GNB2,non-target,0.8401189621577274,0.6440397706842914,0.84345195364578,0.6459769055476555
NUDT10,non-target,0.8400676853656035,0.6440156398690896,0.8458106860834786,0.649170470749489
